Env_code,Rep,Entry,RIL_ID,FTdap,FTgdd
KS12,1,18,RIL18,61,2003.4
KS12,1,19,RIL19,122,3260.3
KS12,1,20,RIL20,89,2733.75
KS12,1,21,RIL21,57,1883.85
KS12,1,22,RIL22,116,3201.4
KS12,1,23,RIL23,78,2432.6
KS12,1,24,RIL24,76,2375.4
KS12,1,25,RIL25,57,1883.85
KS12,1,27,RIL27,75,2350.9
KS12,1,28,RIL28,99,2966.35
KS12,1,29,RIL29,61,2003.4
KS12,1,30,RIL30,62,2036.9
KS12,1,31,RIL31,99,2966.35
KS12,1,32,RIL32,79,2459.1
KS12,1,33,RIL33,66,2144.35
KS12,1,34,RIL34,101,2988.4
KS12,1,35,RIL35,76,2375.4
KS12,1,36,RIL36,97,2922.3
KS12,1,37,RIL37,67,2173.3
KS12,1,38,RIL38,70,2245.35
KS12,1,39,RIL39,61,2003.4
KS12,1,40,RIL40,61,2003.4
KS12,1,41,RIL41,69,2218.35
KS12,1,42,RIL42,61,2003.4
KS12,1,43,RIL43,96,2896.3
KS12,1,44,RIL44,74,2330.9
KS12,1,45,RIL45,55,1818.4
KS12,1,46,RIL46,91,2794.2
KS12,1,47,RIL47,70,2245.35
KS12,1,48,RIL48,71,2275.85
KS12,1,49,RIL49,54,1782.85
KS12,1,50,RIL50,90,2766.25
KS12,1,51,RIL51,68,2198.35
KS12,1,52,RIL52,75,2350.9
KS12,1,53,RIL53,87,2670.1
KS12,1,54,RIL54,108,3092.8
KS12,1,55,RIL55,61,2003.4
KS12,1,56,RIL56,70,2245.35
KS12,1,57,RIL57,60,1975.45
KS12,1,58,RIL58,73,2311.95
KS12,1,59,RIL59,58,1918.05
KS12,1,60,RIL60,86,2642.15
KS12,1,61,RIL61,91,2794.2
KS12,1,62,RIL62,72,2292.85
KS12,1,63,RIL63,89,2733.75
KS12,1,64,RIL64,81,2508.7
KS12,1,65,RIL65,70,2245.35
KS12,1,66,RIL66,101,2988.4
KS12,1,68,RIL68,62,2036.9
KS12,1,69,RIL69,99,2966.35
KS12,1,70,RIL70,63,2068.9
KS12,1,71,RIL71,62,2036.9
KS12,1,72,RIL72,79,2459.1
KS12,1,73,RIL73,89,2733.75
KS12,1,74,RIL74,122,3260.3
KS12,1,75,RIL75,95,2877.3
KS12,1,76,RIL76,95,2877.3
KS12,1,77,RIL77,85,2616.1
KS12,1,78,RIL78,70,2245.35
KS12,1,79,RIL79,75,2350.9
KS12,1,80,RIL80,84,2586.1
KS12,1,81,RIL81,76,2375.4
KS12,1,82,RIL82,76,2375.4
KS12,1,83,RIL83,65,2122.85
KS12,1,84,RIL84,74,2330.9
KS12,1,85,RIL85,84,2586.1
KS12,1,86,RIL86,82,2534.75
KS12,1,87,RIL87,84,2586.1
KS12,1,88,RIL88,81,2508.7
KS12,1,89,RIL89,98,2949.75
KS12,1,90,RIL90,98,2949.75
KS12,1,91,RIL91,76,2375.4
KS12,1,92,RIL92,76,2375.4
KS12,1,93,RIL93,74,2330.9
KS12,1,94,RIL94,74,2330.9
KS12,1,95,RIL95,105,3050.85
KS12,1,96,RIL96,70,2245.35
KS12,1,97,RIL97,73,2311.95
KS12,1,98,RIL98,63,2068.9
KS12,1,99,RIL99,92,2821.65
KS12,1,100,RIL100,68,2198.35
KS12,1,101,RIL101,87,2670.1
KS12,1,102,RIL102,76,2375.4
KS12,1,103,RIL103,140,3502.75
KS12,1,104,RIL104,96,2896.3
KS12,1,105,RIL105,75,2350.9
KS12,1,106,RIL106,89,2733.75
KS12,1,107,RIL107,89,2733.75
KS12,1,108,RIL108,68,2198.35
KS12,1,109,RIL109,86,2642.15
KS12,1,110,RIL110,68,2198.35
KS12,1,111,RIL111,113,3164.85
KS12,1,112,RIL112,67,2173.3
KS12,1,113,RIL113,60,1975.45
KS12,1,114,RIL114,70,2245.35
KS12,1,115,RIL115,101,2988.4
KS12,1,116,RIL116,130,3347.8
KS12,1,117,RIL117,61,2003.4
KS12,1,118,RIL118,55,1818.4
KS12,1,119,RIL119,109,3103.35
KS12,1,120,RIL120,140,3502.75
KS12,1,121,RIL121,64,2100.9
KS12,1,122,RIL122,93,2847.25
KS12,1,123,RIL123,89,2733.75
KS12,1,124,RIL124,62,2036.9
KS12,1,125,RIL125,74,2330.9
KS12,1,126,RIL126,57,1883.85
KS12,1,127,RIL127,140,3502.75
KS12,1,128,RIL128,99,2966.35
KS12,1,129,RIL129,70,2245.35
KS12,1,130,RIL130,81,2508.7
KS12,1,131,RIL131,79,2459.1
KS12,1,132,RIL132,62,2036.9
KS12,1,133,RIL133,102,3005.85
KS12,1,134,RIL134,64,2100.9
KS12,1,135,RIL135,61,2003.4
KS12,1,136,RIL136,66,2144.35
KS12,1,137,RIL137,91,2794.2
KS12,1,138,RIL138,63,2068.9
KS12,1,139,RIL139,63,2068.9
KS12,1,140,RIL140,67,2173.3
KS12,1,141,RIL141,68,2198.35
KS12,1,142,RIL142,64,2100.9
KS12,1,143,RIL143,67,2173.3
KS12,1,144,RIL144,62,2036.9
KS12,1,145,RIL145,67,2173.3
KS12,1,146,RIL146,70,2245.35
KS12,1,147,RIL147,60,1975.45
KS12,1,148,RIL148,61,2003.4
KS12,1,149,RIL149,57,1883.85
KS12,1,150,RIL150,119,3243.4
KS12,1,151,RIL151,62,2036.9
KS12,1,152,RIL152,97,2922.3
KS12,1,153,RIL153,104,3029.9
KS12,1,154,RIL154,91,2794.2
KS12,1,156,RIL156,81,2508.7
KS12,1,157,RIL157,60,1975.45
KS12,1,158,RIL158,66,2144.35
KS12,1,159,RIL159,111,3135.85
KS12,1,160,RIL160,71,2275.85
KS12,1,162,RIL162,61,2003.4
KS12,1,163,RIL163,70,2245.35
KS12,1,164,RIL164,90,2766.25
KS12,1,165,RIL165,89,2733.75
KS12,1,166,RIL166,65,2122.85
KS12,1,167,RIL167,72,2292.85
KS12,1,168,RIL168,63,2068.9
KS12,1,169,RIL169,76,2375.4
KS12,1,170,RIL170,99,2966.35
KS12,1,171,RIL171,73,2311.95
KS12,1,172,RIL172,60,1975.45
KS12,1,173,RIL173,99,2966.35
KS12,1,174,RIL174,66,2144.35
KS12,1,175,RIL175,130,3347.8
KS12,1,176,RIL176,76,2375.4
KS12,1,177,RIL177,108,3092.8
KS12,1,178,RIL178,64,2100.9
KS12,1,179,RIL179,60,1975.45
KS12,1,180,RIL180,99,2966.35
KS12,1,181,RIL181,60,1975.45
KS12,1,182,RIL182,56,1852.45
KS12,1,183,RIL183,60,1975.45
KS12,1,184,RIL184,58,1918.05
KS12,1,185,RIL185,64,2100.9
KS12,1,186,RIL186,101,2988.4
KS12,1,187,RIL187,80,2482.15
KS12,1,188,RIL188,62,2036.9
KS12,1,189,RIL189,68,2198.35
KS12,1,190,RIL190,62,2036.9
KS12,1,191,RIL191,110,3117.4
KS12,1,192,RIL192,69,2218.35
KS12,1,193,RIL193,67,2173.3
KS12,1,194,RIL194,76,2375.4
KS12,1,195,RIL195,66,2144.35
KS12,1,196,RIL196,56,1852.45
KS12,1,197,RIL197,66,2144.35
KS12,1,198,RIL198,90,2766.25
KS12,1,199,RIL199,71,2275.85
KS12,1,200,RIL200,55,1818.4
KS12,1,201,RIL201,104,3029.9
KS12,1,202,RIL202,140,3502.75
KS12,1,203,RIL203,74,2330.9
KS12,1,204,RIL204,76,2375.4
KS12,1,205,RIL205,74,2330.9
KS12,1,206,RIL206,70,2245.35
KS12,1,207,RIL207,61,2003.4
KS12,1,208,RIL208,61,2003.4
KS12,1,209,RIL209,72,2292.85
KS12,1,210,RIL210,91,2794.2
KS12,1,211,RIL211,90,2766.25
KS12,1,212,RIL212,55,1818.4
KS12,1,213,RIL213,51,1673.85
KS12,1,214,RIL214,70,2245.35
KS12,1,215,RIL215,93,2847.25
KS12,1,217,RIL217,63,2068.9
KS12,1,218,RIL218,95,2877.3
KS12,1,219,RIL219,76,2375.4
KS12,1,220,RIL220,74,2330.9
KS12,1,221,RIL221,104,3029.9
KS12,1,222,RIL222,91,2794.2
KS12,1,223,RIL223,70,2245.35
KS12,1,224,RIL224,70,2245.35
KS12,1,225,RIL225,79,2459.1
KS12,1,226,RIL226,80,2482.15
KS12,1,227,RIL227,71,2275.85
KS12,1,229,RIL229,74,2330.9
KS12,1,230,RIL230,60,1975.45
KS12,1,231,RIL231,105,3050.85
KS12,1,232,RIL232,101,2988.4
KS12,1,233,RIL233,56,1852.45
KS12,1,234,RIL234,57,1883.85
KS12,1,235,RIL235,68,2198.35
KS12,1,237,RIL237,94,2863.25
KS12,1,238,RIL238,76,2375.4
KS12,1,239,RIL239,108,3092.8
KS12,1,240,RIL240,70,2245.35
KS12,1,241,RIL241,106,3065.35
KS12,1,242,RIL242,94,2863.25
KS12,1,243,RIL243,67,2173.3
KS12,1,244,RIL244,62,2036.9
KS12,1,245,RIL245,60,1975.45
KS12,1,246,RIL246,118,3227.4
KS12,1,247,RIL247,78,2432.6
KS12,1,248,RIL248,58,1918.05
KS12,2,5,RIL5,79,2459.1
KS12,2,6,RIL6,77,2400
KS12,2,7,RIL7,105,3050.85
KS12,2,8,RIL8,83,2559.65
KS12,2,9,RIL9,68,2198.35
KS12,2,10,RIL10,114,3175.4
KS12,2,11,RIL11,80,2482.15
KS12,2,12,RIL12,99,2966.35
KS12,2,13,RIL13,73,2311.95
KS12,2,14,RIL14,75,2350.9
KS12,2,15,RIL15,83,2559.65
KS12,2,16,RIL16,58,1918.05
KS12,2,17,RIL17,130,3347.8
KS12,2,18,RIL18,54,1782.85
KS12,2,19,RIL19,130,3347.8
KS12,2,20,RIL20,91,2794.2
KS12,2,21,RIL21,64,2100.9
KS12,2,22,RIL22,130,3347.8
KS12,2,23,RIL23,81,2508.7
KS12,2,24,RIL24,70,2245.35
KS12,2,25,RIL25,66,2144.35
KS12,2,27,RIL27,66,2144.35
KS12,2,28,RIL28,104,3029.9
KS12,2,29,RIL29,54,1782.85
KS12,2,30,RIL30,62,2036.9
KS12,2,31,RIL31,94,2863.25
KS12,2,32,RIL32,72,2292.85
KS12,2,33,RIL33,61,2003.4
KS12,2,34,RIL34,104,3029.9
KS12,2,35,RIL35,71,2275.85
KS12,2,36,RIL36,107,3080.85
KS12,2,37,RIL37,68,2198.35
KS12,2,38,RIL38,76,2375.4
KS12,2,39,RIL39,55,1818.4
KS12,2,40,RIL40,61,2003.4
KS12,2,41,RIL41,68,2198.35
KS12,2,42,RIL42,63,2068.9
KS12,2,43,RIL43,97,2922.3
KS12,2,44,RIL44,75,2350.9
KS12,2,45,RIL45,60,1975.45
KS12,2,46,RIL46,91,2794.2
KS12,2,47,RIL47,73,2311.95
KS12,2,48,RIL48,70,2245.35
KS12,2,49,RIL49,54,1782.85
KS12,2,50,RIL50,90,2766.25
KS12,2,51,RIL51,81,2508.7
KS12,2,52,RIL52,82,2534.75
KS12,2,53,RIL53,90,2766.25
KS12,2,54,RIL54,105,3050.85
KS12,2,55,RIL55,61,2003.4
KS12,2,56,RIL56,69,2218.35
KS12,2,57,RIL57,59,1952.5
KS12,2,58,RIL58,73,2311.95
KS12,2,59,RIL59,54,1782.85
KS12,2,60,RIL60,90,2766.25
KS12,2,61,RIL61,94,2863.25
KS12,2,62,RIL62,67,2173.3
KS12,2,63,RIL63,94,2863.25
KS12,2,64,RIL64,83,2559.65
KS12,2,65,RIL65,74,2330.9
KS12,2,66,RIL66,100,2977.85
KS12,2,68,RIL68,69,2218.35
KS12,2,69,RIL69,130,3347.8
KS12,2,70,RIL70,56,1852.45
KS12,2,71,RIL71,55,1818.4
KS12,2,72,RIL72,74,2330.9
KS12,2,73,RIL73,76,2375.4
KS12,2,74,RIL74,125,3283.25
KS12,2,75,RIL75,92,2821.65
KS12,2,76,RIL76,101,2988.4
KS12,2,77,RIL77,93,2847.25
KS12,2,78,RIL78,70,2245.35
KS12,2,79,RIL79,74,2330.9
KS12,2,80,RIL80,81,2508.7
KS12,2,81,RIL81,74,2330.9
KS12,2,82,RIL82,67,2173.3
KS12,2,83,RIL83,60,1975.45
KS12,2,84,RIL84,68,2198.35
KS12,2,85,RIL85,79,2459.1
KS12,2,86,RIL86,89,2733.75
KS12,2,87,RIL87,77,2400
KS12,2,88,RIL88,82,2534.75
KS12,2,89,RIL89,98,2949.75
KS12,2,90,RIL90,104,3029.9
KS12,2,91,RIL91,81,2508.7
KS12,2,92,RIL92,76,2375.4
KS12,2,93,RIL93,94,2863.25
KS12,2,94,RIL94,94,2863.25
KS12,2,95,RIL95,130,3347.8
KS12,2,96,RIL96,76,2375.4
KS12,2,97,RIL97,85,2616.1
KS12,2,98,RIL98,91,2794.2
KS12,2,99,RIL99,102,3005.85
KS12,2,100,RIL100,70,2245.35
KS12,2,101,RIL101,89,2733.75
KS12,2,102,RIL102,70,2245.35
KS12,2,103,RIL103,140,3502.75
KS12,2,104,RIL104,96,2896.3
KS12,2,105,RIL105,90,2766.25
KS12,2,106,RIL106,97,2922.3
KS12,2,107,RIL107,88,2699.2
KS12,2,108,RIL108,81,2508.7
KS12,2,109,RIL109,89,2733.75
KS12,2,110,RIL110,62,2036.9
KS12,2,111,RIL111,120,3256.35
KS12,2,112,RIL112,69,2218.35
KS12,2,113,RIL113,65,2122.85
KS12,2,114,RIL114,67,2173.3
KS12,2,115,RIL115,103,3018.4
KS12,2,116,RIL116,130,3347.8
KS12,2,117,RIL117,63,2068.9
KS12,2,118,RIL118,57,1883.85
KS12,2,119,RIL119,96,2896.3
KS12,2,120,RIL120,140,3502.75
KS12,2,121,RIL121,62,2036.9
KS12,2,122,RIL122,82,2534.75
KS12,2,123,RIL123,78,2432.6
KS12,2,124,RIL124,65,2122.85
KS12,2,125,RIL125,81,2508.7
KS12,2,126,RIL126,55,1818.4
KS12,2,127,RIL127,114,3175.4
KS12,2,128,RIL128,118,3227.4
KS12,2,129,RIL129,74,2330.9
KS12,2,130,RIL130,82,2534.75
KS12,2,131,RIL131,75,2350.9
KS12,2,132,RIL132,66,2144.35
KS12,2,133,RIL133,109,3103.35
KS12,2,134,RIL134,63,2068.9
KS12,2,135,RIL135,69,2218.35
KS12,2,136,RIL136,80,2482.15
KS12,2,137,RIL137,92,2821.65
KS12,2,138,RIL138,65,2122.85
KS12,2,139,RIL139,58,1918.05
KS12,2,140,RIL140,74,2330.9
KS12,2,141,RIL141,69,2218.35
KS12,2,142,RIL142,68,2198.35
KS12,2,143,RIL143,80,2482.15
KS12,2,144,RIL144,72,2292.85
KS12,2,145,RIL145,71,2275.85
KS12,2,146,RIL146,78,2432.6
KS12,2,147,RIL147,67,2173.3
KS12,2,148,RIL148,63,2068.9
KS12,2,149,RIL149,60,1975.45
KS12,2,150,RIL150,111,3135.85
KS12,2,151,RIL151,63,2068.9
KS12,2,152,RIL152,102,3005.85
KS12,2,153,RIL153,113,3164.85
KS12,2,154,RIL154,96,2896.3
KS12,2,156,RIL156,84,2586.1
KS12,2,157,RIL157,66,2144.35
KS12,2,158,RIL158,66,2144.35
KS12,2,159,RIL159,130,3347.8
KS12,2,160,RIL160,70,2245.35
KS12,2,162,RIL162,55,1818.4
KS12,2,163,RIL163,79,2459.1
KS12,2,164,RIL164,89,2733.75
KS12,2,165,RIL165,94,2863.25
KS12,2,166,RIL166,67,2173.3
KS12,2,167,RIL167,67,2173.3
KS12,2,168,RIL168,62,2036.9
KS12,2,169,RIL169,81,2508.7
KS12,2,170,RIL170,99,2966.35
KS12,2,171,RIL171,75,2350.9
KS12,2,172,RIL172,60,1975.45
KS12,2,173,RIL173,113,3164.85
KS12,2,174,RIL174,65,2122.85
KS12,2,175,RIL175,130,3347.8
KS12,2,176,RIL176,74,2330.9
KS12,2,177,RIL177,140,3502.75
KS12,2,178,RIL178,62,2036.9
KS12,2,179,RIL179,58,1918.05
KS12,2,180,RIL180,98,2949.75
KS12,2,181,RIL181,64,2100.9
KS12,2,182,RIL182,58,1918.05
KS12,2,183,RIL183,61,2003.4
KS12,2,184,RIL184,57,1883.85
KS12,2,185,RIL185,67,2173.3
KS12,2,186,RIL186,95,2877.3
KS12,2,187,RIL187,91,2794.2
KS12,2,188,RIL188,66,2144.35
KS12,2,189,RIL189,68,2198.35
KS12,2,190,RIL190,74,2330.9
KS12,2,191,RIL191,113,3164.85
KS12,2,192,RIL192,76,2375.4
KS12,2,193,RIL193,65,2122.85
KS12,2,194,RIL194,82,2534.75
KS12,2,195,RIL195,70,2245.35
KS12,2,196,RIL196,61,2003.4
KS12,2,197,RIL197,65,2122.85
KS12,2,198,RIL198,95,2877.3
KS12,2,199,RIL199,76,2375.4
KS12,2,200,RIL200,58,1918.05
KS12,2,201,RIL201,101,2988.4
KS12,2,202,RIL202,140,3502.75
KS12,2,203,RIL203,70,2245.35
KS12,2,204,RIL204,74,2330.9
KS12,2,205,RIL205,88,2699.2
KS12,2,206,RIL206,64,2100.9
KS12,2,207,RIL207,62,2036.9
KS12,2,208,RIL208,65,2122.85
KS12,2,209,RIL209,67,2173.3
KS12,2,210,RIL210,76,2375.4
KS12,2,211,RIL211,92,2821.65
KS12,2,212,RIL212,56,1852.45
KS12,2,213,RIL213,54,1782.85
KS12,2,214,RIL214,78,2432.6
KS12,2,215,RIL215,94,2863.25
KS12,2,217,RIL217,68,2198.35
KS12,2,218,RIL218,95,2877.3
KS12,2,219,RIL219,76,2375.4
KS12,2,220,RIL220,74,2330.9
KS12,2,221,RIL221,115,3187.9
KS12,2,222,RIL222,91,2794.2
KS12,2,223,RIL223,68,2198.35
KS12,2,224,RIL224,62,2036.9
KS12,2,225,RIL225,85,2616.1
KS12,2,226,RIL226,77,2400
KS12,2,227,RIL227,70,2245.35
KS12,2,229,RIL229,79,2459.1
KS12,2,230,RIL230,56,1852.45
KS12,2,231,RIL231,108,3092.8
KS12,2,232,RIL232,104,3029.9
KS12,2,233,RIL233,56,1852.45
KS12,2,234,RIL234,58,1918.05
KS12,2,235,RIL235,57,1883.85
KS12,2,237,RIL237,89,2733.75
KS12,2,238,RIL238,90,2766.25
KS12,2,239,RIL239,116,3201.4
KS12,2,240,RIL240,79,2459.1
KS12,2,241,RIL241,105,3050.85
KS12,2,242,RIL242,96,2896.3
KS12,2,243,RIL243,68,2198.35
KS12,2,244,RIL244,62,2036.9
KS12,2,245,RIL245,58,1918.05
KS12,2,246,RIL246,92,2821.65
KS12,2,247,RIL247,92,2821.65
KS12,2,248,RIL248,57,1883.85
PR11,1,5,RIL5,59,1612.8
PR11,1,6,RIL6,60,1639.8
PR11,1,7,RIL7,52,1429.2
PR11,1,8,RIL8,55,1504.8
PR11,1,9,RIL9,62,1696.5
PR11,1,10,RIL10,53,1451.7
PR11,1,11,RIL11,56,1532.7
PR11,1,12,RIL12,53,1451.7
PR11,1,13,RIL13,56,1532.7
PR11,1,14,RIL14,56,1532.7
PR11,1,15,RIL15,53,1451.7
PR11,1,16,RIL16,58,1584.9
PR11,1,17,RIL17,58,1584.9
PR11,1,18,RIL18,57,1557.9
PR11,1,19,RIL19,52,1429.2
PR11,1,20,RIL20,51,1400.4
PR11,1,21,RIL21,57,1557.9
PR11,1,22,RIL22,62,1696.5
PR11,1,23,RIL23,56,1532.7
PR11,1,24,RIL24,55,1504.8
PR11,1,25,RIL25,59,1612.8
PR11,1,27,RIL27,52,1429.2
PR11,1,28,RIL28,52,1429.2
PR11,1,29,RIL29,57,1557.9
PR11,1,30,RIL30,56,1532.7
PR11,1,31,RIL31,52,1429.2
PR11,1,32,RIL32,60,1639.8
